Id,MSZoning,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinType2,Heating,HeatingQC,CentralAir,Electrical,KitchenQual,Functional,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageQual,GarageCond,PavedDrive,PoolQC,Fence,MiscFeature,MoSold,YrSold,SaleType,SaleCondition,MSSubClass,LotFrontage,LotArea,OverallQual,OverallCond,MasVnrArea,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,SalePrice
614,RL,Pave,No alley,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Feedr,Norm,1Fam,1Story,2007,2007,Gable,CompShg,VinylSd,VinylSd,No veneer,TA,TA,PConc,Gd,TA,No,ALQ,Unf,GasA,Ex,Y,SBrkr,TA,Typ,No Fireplace,No Garage,No Garage,No Garage,No Garage,No Garage,Y,No Pool,No Fence,No feature,12,2007,New,Partial,-0.8720857330470169,0.35710040327597226,-0.2107286230851953,-0.7917153906339611,-0.5205606663543899,-0.572899227649295,-0.5188645683271824,-0.2895216797439581,0.7842507593916723,0.14543901437004667,-0.10792485880791962,-0.794454446433175,-0.12057789121957523,-0.7496666450275967,-0.8169077000660736,-0.24176772110202963,-1.0219327951049877,-0.75832835624968,0.16318740612523486,-0.21029711830014602,-0.31777484485370533,-0.9521920043909432,-2.3573165035954378,-2.206290752533668,-0.7526720969284765,-0.24859869635866752,-0.3592388279951953,-0.11666420926896225,-0.27101301664330646,-0.06888171270971953,-0.0879311199045929,-0.42394653542771826
615,RM,Pave,No alley,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,SFoyer,1972,1972,Gable,CompShg,CemntBd,CmentBd,No veneer,TA,TA,CBlock,Gd,TA,Av,LwQ,GLQ,GasA,Ex,Y,SBrkr,TA,Typ,No Fireplace,No Garage,No Garage,No Garage,No Garage,No Garage,Y,No Pool,No Fence,No feature,5,2010,WD,Normal,2.905921801645938,-1.0568040112987538,-0.9023136260764062,-1.5155837156559377,0.3775767021119833,-0.572899227649295,-0.6418416837442009,2.677519600796225,-1.2826443136807912,-0.9735005924747999,-1.3806437615271083,-0.794454446433175,-0.12057789121957523,-1.6815807698471537,1.1104631500085165,-0.24176772110202963,-1.0219327951049877,-0.75832835624968,-2.2905423999650867,-0.21029711830014602,-2.1621400443846124,-0.9521920043909432,-2.3573165035954378,-2.206290752533668,0.012653229283439838,-0.3394250109542678,-0.3592388279951953,-0.11666420926896225,-0.27101301664330646,-0.06888171270971953,-0.0879311199045929,-1.3254480025694864
616,RL,Pave,No alley,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Feedr,Norm,1Fam,SFoyer,1963,1963,Gable,CompShg,MetalSd,MetalSd,BrkFace,TA,Gd,PConc,TA,TA,Gd,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,No Fireplace,Attchd,1963.0,RFn,TA,TA,Y,No Pool,MnPrv,No feature,5,2010,WD,Abnorml,0.662729827921996,0.6456523246177531,-0.17090069207803252,-0.06784706561198434,1.2757140705783565,0.2884645465786,0.7043185260885193,-0.2895216797439581,-0.8914267560861128,-0.2747342257512835,-0.27935230284764706,-0.794454446433175,-0.12057789121957523,-0.8751897720441084,1.1104631500085165,-0.24176772110202963,-1.0219327951049877,-0.75832835624968,0.16318740612523486,-0.21029711830014602,-0.31777484485370533,-0.9521920043909432,0.3138793157852574,0.034901171035829966,0.20398456083641892,-0.7027302693366689,-0.3592388279951953,-0.11666420926896225,-0.27101301664330646,-0.06888171270971953,-0.0879311199045929,-0.5437264506423588
617,RL,Pave,No alley,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,2002,2003,Gable,CompShg,VinylSd,VinylSd,No veneer,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Attchd,2002.0,Fin,TA,TA,Y,No Pool,No Fence,No feature,6,2006,WD,Normal,0.07241615062622181,-1.6627630461164935,-0.2648665896049819,-0.06784706561198434,-0.5205606663543899,-0.572899227649295,0.032336431131239685,-0.2895216797439581,-0.5454366617971773,-0.6241174091130417,-0.9209065252387484,0.8139651409156937,-0.12057789121957523,-0.009840941854519895,1.1104631500085165,-0.24176772110202963,0.7952540746221409,1.2314265170202758,0.16318740612523486,-0.21029711830014602,0.2970135549899303,0.6019481512572666,0.3138793157852574,-0.37131486511114153,0.04454178454226969,0.4325986631083346,-0.3592388279951953,-0.11666420926896225,-0.27101301664330646,-0.06888171270971953,-0.0879311199045929,0.03247798360070142
618,RL,Pave,No alley,Reg,HLS,AllPub,Corner,Mod,NAmes,Artery,Norm,1Fam,1.5Unf,1954,1954,Gable,CompShg,MetalSd,MetalSd,No veneer,TA,TA,CBlock,TA,TA,No,Unf,Unf,GasA,Gd,Y,SBrkr,Gd,Typ,No Fireplace,Detchd,1962.0,Unf,TA,TA,Y,No Pool,No Fence,No feature,6,2008,WD,Normal,-0.2817720557512427,0.03969328980001337,-0.32831108271689446,-0.06784706561198434,0.3775767021119833,-0.572899227649295,-0.9712446714683576,-0.2895216797439581,0.5988181598381253,-0.512223448428557,-0.8559718873449121,-0.794454446433175,-0.12057789121957523,-1.2974039265541935,-0.8169077000660736,-0.24176772110202963,-1.0219327951049877,-0.75832835624968,-1.0636774969199259,-0.21029711830014602,-1.5473516445409765,-0.9521920043909432,0.3138793157852574,0.2590203633927798,-0.7526720969284765,-0.7027302693366689,-0.3592388279951953,-0.11666420926896225,-0.27101301664330646,-0.06888171270971953,-0.0879311199045929,-0.9471956387337795
619,RL,Pave,No alley,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,2007,2007,Hip,CompShg,CemntBd,CmentBd,BrkFace,Ex,TA,PConc,Ex,TA,Av,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Attchd,2007.0,Unf,TA,TA,Y,No Pool,No Fence,No feature,7,2007,New,Partial,-0.8720857330470169,0.9342042459595339,0.11870240424038224,2.103757909453946,-0.5205606663543899,1.9228470925494778,-0.8658357153966274,-0.2895216797439581,2.729031681538629,1.748491267441643,1.7310240863455204,-0.794454446433175,-0.12057789121957523,0.5968541720586202,-0.8169077000660736,-0.24176772110202963,0.7952540746221409,-0.75832835624968,0.16318740612523486,-0.21029711830014602,1.5265903546772015,0.6019481512572666,1.6494772254756052,1.4076312242221474,-0.7526720969284765,0.9321433933841362,-0.3592388279951953,-0.11666420926896225,4.3786923205186286,-0.06888171270971953,-0.0879311199045929,1.6919089289843312
620,RL,Pave,No alley,Reg,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,2Story,2003,2003,Hip,CompShg,VinylSd,VinylSd,Stone,Gd,TA,PConc,Gd,TA,Gd,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Attchd,2003.0,Fin,TA,TA,Y,No Pool,No Fence,No feature,8,2008,WD,Normal,0.07241615062622181,0.7899282852886435,0.17374100236585843,1.3798895844319692,-0.5205606663543899,0.6749739324500913,0.941488677249912,-0.2895216797439581,0.09905469030966306,0.9720841933044027,0.832328697894828,0.9926784283989013,-0.12057789121957523,1.4222638254702278,1.1104631500085165,-0.24176772110202963,0.7952540746221409,1.2314265170202758,1.3900523091703956,-0.21029711830014602,2.1413787545208374,2.1560883069054766,1.6494772254756052,1.2909024782029028,0.5866472239423771,-0.7027302693366689,-0.3592388279951953,-0.11666420926896225,-0.27101301664330646,-0.06888171270971953,-0.0879311199045929,1.5681825807736716
621,RL,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,1914,1950,Gable,CompShg,Stucco,Stucco,No veneer,TA,TA,BrkTil,TA,TA,No,BLQ,Unf,GasA,TA,N,FuseF,TA,Typ,No Fireplace,No Garage,No Garage,No Garage,No Garage,No Garage,N,No Pool,No Fence,No feature,9,2008,WD,Normal,-0.6359602621287072,-0.36427940007847975,-0.22613943056032865,-2.2394520406779144,-2.3168354032871363,-0.572899227649295,-0.8812078548237547,-0.2895216797439581,0.5784658013505408,-0.4391498414509344,-0.7728555508408019,-0.794454446433175,-0.12057789121957523,-1.2365442286067938,1.1104631500085165,-0.24176772110202963,-1.0219327951049877,-0.75832835624968,-1.0636774969199259,-0.21029711830014602,-0.932563244697341,-0.9521920043909432,-2.3573165035954378,-2.206290752533668,-0.7526720969284765,-0.7027302693366689,1.277202133361752,-0.11666420926896225,-0.27101301664330646,-0.06888171270971953,-0.0879311199045929,-1.43261950565627
622,RL,Pave,No alley,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,1974,1997,Gable,CompShg,HdBoard,HdBoard,No veneer,TA,TA,CBlock,TA,TA,No,ALQ,Rec,GasA,TA,Y,SBrkr,TA,Typ,TA,Attchd,1974.0,RFn,TA,TA,Y,No Pool,No Fence,No feature,6,2008,WD,Normal,0.07241615062622181,0.9342042459595339,0.02923966474188093,-0.06784706561198434,1.2757140705783565,-0.572899227649295,1.1281503702936009,0.8354814724608615,-0.4142770182105221,1.063426202026431,1.0037561419345555,1.647960482503996,-0.12057789121957523,2.091720502891624,-0.8169077000660736,-0.24176772110202963,0.7952540746221409,1.2314265170202758,1.3900523091703956,-0.21029711830014602,1.5265903546772015,0.6019481512572666,0.3138793157852574,0.7072587481066793,-0.44973082196959296,2.9757354717851427,-0.3592388279951953,-0.11666420926896225,-0.27101301664330646,-0.06888171270971953,-0.0879311199045929,0.7486357924629732
623,RL,Pave,No alley,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,1977,1977,Gable,CompShg,Plywood,Plywood,BrkFace,TA,TA,CBlock,TA,TA,No,BLQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,No Fireplace,Detchd,1986.0,Unf,TA,TA,Y,No Pool,No Fence,No feature,7,2009,WD,Normal,-0.8720857330470169,0.38595559541015034,-0.3446225217977174,-0.7917153906339611,0.3775767021119833,0.27189985861267896,0.25852648270182726,-0.2895216797439581,-0.33286758426018437,-0.17425801615705236,-0.4715588310134021,-0.794454446433175,-0.12057789121957523,-1.01592782354747,-0.8169077000660736,-0.24176772110202963,-1.0219327951049877,-0.75832835624968,0.16318740612523486,-0.21029711830014602,-0.31777484485370533,-0.9521920043909432,0.3138793157852574,0.05357777039890912,0.7779785554953562,-0.7027302693366689,-0.3592388279951953,-0.11666420926896225,-0.27101301664330646,-0.06888171270971953,-0.0879311199045929,-0.5752474809620011
624,FV,Pave,No alley,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,2000,2000,Gable,CompShg,MetalSd,MetalSd,BrkFace,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,TA,Detchd,2000.0,Unf,TA,TA,Y,No Pool,No Fence,No feature,6,2007,WD,Normal,2.433670859809318,-1.6627630461164935,-0.8396696943917733,-0.06784706561198434,-0.5205606663543899,2.259662414523206,-0.04891630584071895,-0.2895216797439581,-0.5228229301443057,-0.6857732650004108,-1.053373186542174,0.9376897245579143,-0.12057789121957523,-0.0041353451719511785,-0.8169077000660736,-0.24176772110202963,0.7952540746221409,1.2314265170202758,-1.0636774969199259,-0.21029711830014602,-1.5473516445409765,0.6019481512572666,0.3138793157852574,-0.15186482259496153,-0.7526720969284765,-0.2183232581601341,-0.3592388279951953,-0.11666420926896225,-0.27101301664330646,-0.06888171270971953,-0.0879311199045929,-0.15286567467879497
625,RL,Pave,No alley,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,1972,1972,Gable,CompShg,VinylSd,VinylSd,No veneer,TA,TA,CBlock,TA,TA,No,Rec,Unf,GasA,Gd,Y,SBrkr,TA,Min2,TA,Attchd,1972.0,RFn,TA,TA,Y,No Pool,No Fence,No feature,11,2006,WD,Normal,0.07241615062622181,0.6456523246177531,-0.010788406622101761,-0.06784706561198434,-0.5205606663543899,1.0173108170791265,-0.42882775168257964,-0.2895216797439581,-0.185878328516519,-0.7405784702336278,-0.3884424945092918,0.9880960364121524,-0.12057789121957523,0.5245832807460832,1.1104631500085165,-0.24176772110202963,-1.0219327951049877,3.2211813902902318,1.3900523091703956,-0.21029711830014602,0.911801954833566,0.6019481512572666,0.3138793157852574,0.05357777039890912,0.42720444764822785,-0.7027302693366689,-0.3592388279951953,-0.11666420926896225,2.3578588470597874,-0.06888171270971953,-0.0879311199045929,-0.19510385530711558
626,RL,Pave,No alley,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,1962,1962,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,TA,TA,CBlock,TA,TA,No,Unf,Unf,GasA,TA,Y,SBrkr,TA,Typ,No Fireplace,Attchd,1962.0,Unf,TA,TA,Y,No Pool,No Fence,No feature,2,2010,WD,Normal,-0.8720857330470169,0.8476386695569996,-0.050816477986084456,-0.06784706561198434,0.3775767021119833,0.868228625385837,-0.9712446714683576,-0.2895216797439581,1.2410481387796786,0.13630481349784385,-0.1183144008709334,-0.794454446433175,-0.12057789121957523,-0.7572741072710216,-0.8169077000660736,-0.24176772110202963,-1.0219327951049877,1.2314265170202758,0.16318740612523486,-0.21029711830014602,-0.932563244697341,-0.9521920043909432,0.3138793157852574,-0.15186482259496153,-0.7526720969284765,-0.7027302693366689,-0.3592388279951953,-0.11666420926896225,6.614127578769559,-0.06888171270971953,-0.0879311199045929,-0.2600371777655786
627,RL,Pave,No alley,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1960,1978,Hip,CompShg,Wd Sdng,Wd Sdng,No veneer,TA,TA,CBlock,TA,TA,No,Unf,Unf,GasA,TA,Y,SBrkr,TA,Min1,TA,Attchd,1960.0,RFn,TA,TA,Y,No Pool,GdWo,Shed,8,2007,WD,Normal,-0.8720857330470169,-1.6627630461164935,0.1835478798500342,-0.7917153906339611,-0.5205606663543899,-0.572899227649295,-0.9712446714683576,-0.2895216797439581,0.9289786419700505,-0.17882511659315375,0.6764855669496211,-0.794454446433175,-0.12057789121957523,-0.17530324564901265,-0.8169077000660736,-0.24176772110202963,-1.0219327951049877,-0.75832835624968,0.16318740612523486,-0.21029711830014602,-0.31777484485370533,0.6019481512572666,-1.0217185939050903,-0.8709138980735088,-0.7526720969284765,-0.7027302693366689,0.22987991809330569,-0.11666420926896225,-0.27101301664330646,-0.06888171270971953,1.1177392267256177,-0.5134662615355022
628,RL,Pave,No alley,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,1955,1972,Gable,CompShg,AsbShng,AsbShng,BrkFace,TA,TA,CBlock,TA,TA,Av,BLQ,LwQ,GasA,Ex,Y,SBrkr,TA,Typ,Gd,Basment,1955.0,RFn,TA,TA,Y,No Pool,No Fence,No feature,3,2010,WD,Normal,0.5446670924628412,0.6456523246177531,-0.09084454935006714,-0.06784706561198434,0.3775767021119833,0.33263704782105613,0.5088727533721863,0.5264146724045924,-0.4911637058302855,0.22764682221987212,0.9310293474934589,-0.794454446433175,-0.12057789121957523,0.011079579314898731,1.1104631500085165,-0.24176772110202963,-1.0219327951049877,-0.75832835624968,0.16318740612523486,-0.21029711830014602,0.2970135549899303,2.1560883069054766,-1.0217185939050903,-0.5067202104934654,-0.7526720969284765,-0.7027302693366689,2.733634588969435,-0.11666420926896225,-0.27101301664330646,-0.06888171270971953,-0.0879311199045929,-0.3482960626605769
629,RL,Pave,No alley,IR1,HLS,AllPub,Inside,Sev,NAmes,Norm,Norm,1Fam,2Story,1969,1969,Gable,CompShg,Plywood,Plywood,BrkFace,TA,TA,PConc,Gd,TA,Av,Rec,Unf,GasA,TA,Y,SBrkr,Fa,Typ,TA,Attchd,1969.0,Unf,TA,TA,Y,No Pool,No Fence,No feature,9,2007,WD,Family,0.07241615062622181,0.35710040327597226,0.10989622854030605,-0.7917153906339611,-0.5205606663543899,0.4872408021696527,0.45616827533632126,-0.2895216797439581,-0.40070877921879916,-0.037245003074009915,-0.3157157000681953,1.5883893866762602,-0.12057789121957523,1.0761242933943924,-0.8169077000660736,3.934481842219934,-1.0219327951049877,3.2211813902902318,2.616917212215556,-0.21029711830014602,1.5265903546772015,2.1560883069054766,0.3138793157852574,0.14696076721430487,1.9179944059985234,-0.7027302693366689,-0.3592388279951953,-0.11666420926896225,-0.27101301664330646,-0.06888171270971953,-0.0879311199045929,-0.5752474809620011
630,RL,Pave,No alley,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Feedr,Norm,1Fam,SLvl,1964,1964,Gable,WdShngl,Plywood,Wd Sdng,BrkFace,TA,TA,CBlock,TA,TA,Gd,GLQ,Rec,GasA,TA,Y,SBrkr,TA,Typ,No Fireplace,Attchd,1964.0,RFn,TA,TA,Y,No Pool,GdPrv,No feature,6,2008,WD,Normal,0.5446670924628412,0.7033627088861092,-0.14888525282784204,-0.06784706561198434,-0.5205606663543899,0.857185500075223,0.3990717574641341,1.7874072166341701,-0.6313688420780894,0.4377334422805372,0.48947380981537303,-0.794454446433175,-0.12057789121957523,-0.31223756603066183,1.1104631500085165,-0.24176772110202963,-1.0219327951049877,1.2314265170202758,0.16318740612523486,-0.21029711830014602,-0.31777484485370533,-0.9521920043909432,0.3138793157852574,0.22166716466662145,0.6504243344600368,-0.7027302693366689,-0.3592388279951953,-0.11666420926896225,-0.27101301664330646,-0.06888171270971953,-0.0879311199045929,-0.15286567467879497
631,RM,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Artery,Norm,1Fam,2Story,1880,1991,Gable,CompShg,VinylSd,VinylSd,No veneer,TA,TA,BrkTil,Fa,Fa,No,Unf,Unf,GasA,TA,Y,FuseA,Ex,Typ,No Fireplace,Detchd,1937.0,Unf,Fa,Po,N,No Pool,MnPrv,No feature,6,2006,WD,Abnorml,0.30854162154453146,-0.22000343940758935,-0.15088665639604118,-0.7917153906339611,0.3775767021119833,-0.572899227649295,-0.9712446714683576,-0.2895216797439581,0.15558901944184206,-0.9597992911664956,-0.18844380979627645,0.720026105187341,-0.12057789121957523,0.4485086583118336,-0.8169077000660736,-0.24176772110202963,-1.0219327951049877,-0.75832835624968,0.16318740612523486,-0.21029711830014602,0.911801954833566,-0.9521920043909432,-1.0217185939050903,-1.085694790748919,-0.7526720969284765,-0.7027302693366689,4.43553318878066,-0.11666420926896225,-0.27101301664330646,-0.06888171270971953,-0.0879311199045929,-0.7139400143684269
632,RL,Pave,No alley,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,Twnhs,1Story,2006,2006,Gable,CompShg,VinylSd,VinylSd,Stone,Gd,TA,PConc,Gd,Gd,Mn,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Attchd,2006.0,RFn,TA,TA,Y,No Pool,No Fence,No feature,8,2007,WD,Normal,1.4891689761360798,-0.6816865135544387,-0.5921961431839503,1.3798895844319692,-0.5205606663543899,0.023429539123863054,-0.9185401934324925,-0.2895216797439581,2.1772566292085624,1.1364998090040537,1.019340455029076,-0.794454446433175,-0.12057789121957523,0.07574300838401084,-0.8169077000660736,-0.24176772110202963,0.7952540746221409,-0.75832835624968,-1.0636774969199259,-0.21029711830014602,-0.31777484485370533,0.6019481512572666,0.3138793157852574,0.7212661976289887,0.49098155816588757,0.40232322490980116,-0.3592388279951953,-0.11666420926896225,-0.27101301664330646,-0.06888171270971953,-0.0879311199045929,0.3640792225633378
633,RL,Pave,No alley,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,1977,1977,Hip,CompShg,Plywood,Plywood,BrkFace,TA,Gd,CBlock,TA,TA,No,ALQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,TA,Attchd,1977.0,Fin,TA,TA,Y,No Pool,No Fence,No feature,4,2009,WD,Family,-0.8720857330470169,0.7899282852886435,0.13931686099283333,0.6560212594099923,-0.5205606663543899,0.581107367309872,0.8338837012600209,-0.2895216797439581,-0.007229848458833425,0.7528633723715348,0.6479143262763333,-0.794454446433175,-0.12057789121957523,-0.19622376681843126,-0.8169077000660736,-0.24176772110202963,0.7952540746221409,-0.75832835624968,0.16318740612523486,-0.21029711830014602,-0.31777484485370533,0.6019481512572666,0.3138793157852574,0.33372676084509634,0.7779785554953562,-0.7027302693366689,-0.3592388279951953,-0.11666420926896225,-0.27101301664330646,-0.06888171270971953,-0.0879311199045929,-1.237189117674488
634,RL,Pave,No alley,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,1954,2005,Gable,CompShg,Wd Sdng,Wd Sdng,No veneer,TA,TA,CBlock,TA,TA,No,BLQ,LwQ,GasA,TA,Y,SBrkr,TA,Typ,No Fireplace,Attchd,1954.0,Unf,TA,TA,Y,No Pool,No Fence,No feature,7,2007,WD,Normal,-0.8720857330470169,0.6456523246177531,-0.125869111793552,-0.7917153906339611,1.2757140705783565,-0.572899227649295,0.0828448892489437,2.6033435687827207,-1.038416011829778,-0.0007081995851985986,-0.27415753181614017,-0.794454446433175,-0.12057789121957523,-0.871386040922396,-0.8169077000660736,3.934481842219934,-1.0219327951049877,-0.75832835624968,0.16318740612523486,-0.21029711830014602,-0.31777484485370533,-0.9521920043909432,-1.0217185939050903,-0.9923117939335232,2.356462040807434,-0.7027302693366689,-0.3592388279951953,-0.11666420926896225,-0.27101301664330646,-0.06888171270971953,-0.0879311199045929,-0.5197704675994307
635,RL,Pave,No alley,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,Duplex,SFoyer,1980,1980,Gable,CompShg,Plywood,Plywood,No veneer,TA,TA,CBlock,TA,TA,No,GLQ,Unf,GasA,Gd,Y,SBrkr,TA,Typ,No Fireplace,Detchd,1980.0,Unf,TA,TA,Y,No Pool,GdPrv,Shed,6,2010,WD,Normal,0.7807925633811508,0.1839692504709038,-0.3531284869625637,-0.06784706561198434,-0.5205606663543899,-0.572899227649295,1.3477523621097052,-0.2895216797439581,-1.2826443136807912,-0.0007081995851985986,-0.27415753181614017,-0.794454446433175,-0.12057789121957523,-0.871386040922396,3.0378340000831066,-0.24176772110202963,-2.8391196648321166,-0.75832835624968,-3.517407303010247,4.344047936229884,-1.5473516445409765,-0.9521920043909432,0.3138793157852574,0.48313955574972955,1.3519725501542936,0.14498200022226704,-0.3592388279951953,-0.11666420926896225,-0.27101301664330646,-0.06888171270971953,1.1177392267256177,-0.461771771811289
636,RH,Pave,Pave,Reg,Bnk,AllPub,Inside,Gtl,SWISU,Feedr,Norm,2fmCon,2.5Fin,1914,1995,Hip,CompShg,VinylSd,VinylSd,No veneer,Fa,TA,CBlock,TA,Fa,No,LwQ,Unf,GasA,Ex,Y,FuseA,Fa,Typ,No Fireplace,No Garage,No Garage,No Garage,No Garage,No Garage,N,No Pool,No Fence,No feature,3,2007,WD,Abnorml,3.1420472725642474,0.06854848193419145,0.038846401869236775,-0.06784706561198434,1.2757140705783565,-0.572899227649295,-0.4090635724191302,-0.2895216797439581,1.3948215140192053,0.876175084146273,0.7232385062331832,2.504867784026043,10.438854650933932,3.577077505920346,-0.8169077000660736,-0.24176772110202963,0.7952540746221409,-0.75832835624968,6.297511921351038,4.344047936229884,4.60053235389538,-0.9521920043909432,-2.3573165035954378,-2.206290752533668,-0.7526720969284765,0.9624188315826696,-0.3592388279951953,-0.11666420926896225,-0.27101301664330646,-0.06888171270971953,-0.0879311199045929,0.2442993073486973
637,RM,Pave,No alley,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,1936,1950,Gable,CompShg,AsbShng,AsbShng,No veneer,Fa,Fa,BrkTil,TA,Fa,No,Unf,Unf,Grav,Fa,N,FuseA,Fa,Maj1,Po,No Garage,No Garage,No Garage,No Garage,No Garage,N,No Pool,No Fence,No feature,1,2009,ConLw,Normal,-0.6359602621287072,-0.1911482472734113,-0.43908877021671655,-2.963320365699891,-2.3168354032871363,-0.572899227649295,-0.9712446714683576,-0.2895216797439581,-0.6856417980449813,-1.8092799722813588,-0.9390882238490225,-0.794454446433175,-0.12057789121957523,-1.358263624501593,-0.8169077000660736,-0.24176772110202963,-1.0219327951049877,-0.75832835624968,-2.2905423999650867,-0.21029711830014602,-1.5473516445409765,0.6019481512572666,-2.3573165035954378,-2.206290752533668,-0.7526720969284765,-0.7027302693366689,-0.3592388279951953,-0.11666420926896225,-0.27101301664330646,-0.06888171270971953,-0.0879311199045929,-1.5208783905512684
638,RM,Pave,No alley,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,2fmCon,1.5Fin,1954,1954,Gable,CompShg,Wd Sdng,Wd Sdng,No veneer,TA,TA,CBlock,TA,TA,No,Unf,Unf,GasA,TA,Y,FuseA,Gd,Typ,No Fireplace,BuiltIn,1954.0,Unf,TA,TA,Y,No Pool,No Fence,No feature,11,2009,WD,Normal,3.1420472725642474,-0.22000343940758935,-0.4510971916259114,-0.7917153906339611,-1.418698034820763,-0.572899227649295,-0.9712446714683576,-0.2895216797439581,0.551329323367095,-0.5601780030076219,-0.9105169831757346,0.5252744457505122,-0.12057789121957523,-0.241868540278981,-0.8169077000660736,-0.24176772110202963,0.7952540746221409,-0.75832835624968,0.16318740612523486,4.344047936229884,0.2970135549899303,-0.9521920043909432,-1.0217185939050903,-1.0109883932966024,-0.7526720969284765,-0.7027302693366689,-0.3592388279951953,-0.11666420926896225,-0.27101301664330646,-0.06888171270971953,-0.0879311199045929,-1.1048007903319907
639,RL,Pave,No alley,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Feedr,Norm,1Fam,1Story,1910,1950,Gable,CompShg,MetalSd,Wd Sdng,No veneer,TA,TA,CBlock,Fa,TA,No,Unf,Unf,GasA,Gd,Y,FuseA,TA,Typ,No Fireplace,No Garage,No Garage,No Garage,No Garage,No Garage,P,No Pool,MnPrv,No feature,5,2008,WD,Normal,-0.6359602621287072,0.270534826873438,-0.17320230618146154,-0.7917153906339611,1.2757140705783565,-0.572899227649295,-0.9712446714683576,-0.2895216797439581,0.5174087258877875,-0.5944312562783824,-0.9494777659120363,-0.794454446433175,-0.12057789121957523,-1.365871086745018,-0.8169077000660736,-0.24176772110202963,-1.0219327951049877,-0.75832835624968,-1.0636774969199259,-0.21029711830014602,-1.5473516445409765,-0.9521920043909432,-2.3573165035954378,-2.206290752533668,1.8621894342955712,-0.7027302693366689,2.3245243486301983,-0.11666420926896225,-0.27101301664330646,-0.06888171270971953,-0.0879311199045929,-1.205668087354846
